,0,1,2
77576,Edmonton,Alberta,
77578,Edmonton,Alberta,
77579,Edmonton,Alberta,
77581,Greater Sudbury,Ontario,
77582,Greater Sudbury,Ontario,
77584,Greater Sudbury,Ontario,
77585,Greater Sudbury,Ontario,
77587,Guelph,Ontario,
77588,Guelph,Ontario,
77590,Guelph,Ontario,
77591,Guelph,Ontario,
77593,Halifax,Nova Scotia,
77594,Halifax,Nova Scotia,
77596,Halifax,Nova Scotia,
77597,Halifax,Nova Scotia,
77599,Hamilton,Ontario,
77600,Hamilton,Ontario,
77602,Hamilton,Ontario,
77603,Hamilton,Ontario,
77605,Kelowna,British Columbia,
77606,Kelowna,British Columbia,
77608,Kelowna,British Columbia,
77609,Kelowna,British Columbia,
77611,Kingston,Ontario,
77612,Kingston,Ontario,
77614,Kingston,Ontario,
77615,Kingston,Ontario,
77617,Kitchener-Cambridge-Waterloo,Ontario,
77618,Kitchener-Cambridge-Waterloo,Ontario,
77620,Kitchener-Cambridge-Waterloo,Ontario,
77621,Kitchener-Cambridge-Waterloo,Ontario,
77623,London,Ontario,
77624,London,Ontario,
77626,London,Ontario,
77627,London,Ontario,
77629,Moncton,New Brunswick,
77630,Moncton,New Brunswick,
77632,Moncton,New Brunswick,
77633,Moncton,New Brunswick,
77635,Montréal,Quebec,
77636,Montréal,Quebec,
77638,Montréal,Quebec,
77639,Montréal,Quebec,
77641,Oshawa,Ontario,
77642,Oshawa,Ontario,
77644,Oshawa,Ontario,
77645,Oshawa,Ontario,
77647,Ottawa-Gatineau,Ontario/Quebec,
77648,Ottawa-Gatineau,Ontario/Quebec,
77650,Ottawa-Gatineau,Ontario/Quebec,
77651,Ottawa-Gatineau,Ontario/Quebec,
77653,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77654,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77656,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77657,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77659,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77660,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77662,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77663,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77665,Peterborough,Ontario,
77666,Peterborough,Ontario,
77668,Peterborough,Ontario,
77669,Peterborough,Ontario,
77671,Québec,Quebec,
77672,Québec,Quebec,
77674,Québec,Quebec,
77675,Québec,Quebec,
77677,Regina,Saskatchewan,
77678,Regina,Saskatchewan,
77680,Regina,Saskatchewan,
77681,Regina,Saskatchewan,
77683,St. Catharines-Niagara,Ontario,
77684,St. Catharines-Niagara,Ontario,
77686,St. Catharines-Niagara,Ontario,
77687,St. Catharines-Niagara,Ontario,
77689,St. John's,Newfoundland and Labrador,
77690,St. John's,Newfoundland and Labrador,
77692,St. John's,Newfoundland and Labrador,
77693,St. John's,Newfoundland and Labrador,
77695,Saguenay,Quebec,
77696,Saguenay,Quebec,
77698,Saguenay,Quebec,
77699,Saguenay,Quebec,
77701,Saint John,New Brunswick,
77702,Saint John,New Brunswick,
77704,Saint John,New Brunswick,
77705,Saint John,New Brunswick,
77707,Saskatoon,Saskatchewan,
77708,Saskatoon,Saskatchewan,
77710,Saskatoon,Saskatchewan,
77711,Saskatoon,Saskatchewan,
77713,Sherbrooke,Quebec,
77714,Sherbrooke,Quebec,
77716,Sherbrooke,Quebec,
77717,Sherbrooke,Quebec,
77719,Thunder Bay,Ontario,
77720,Thunder Bay,Ontario,
77722,Thunder Bay,Ontario,
77723,Thunder Bay,Ontario,
77725,Toronto,Ontario,
77726,Toronto,Ontario,
77728,Toronto,Ontario,
77729,Toronto,Ontario,
77731,Trois-Rivières,Quebec,
77732,Trois-Rivières,Quebec,
77734,Trois-Rivières,Quebec,
77735,Trois-Rivières,Quebec,
77737,Vancouver,British Columbia,
77738,Vancouver,British Columbia,
77740,Vancouver,British Columbia,
77741,Vancouver,British Columbia,
77743,Victoria,British Columbia,
77744,Victoria,British Columbia,
77746,Victoria,British Columbia,
77747,Victoria,British Columbia,
77749,Windsor,Ontario,
77750,Windsor,Ontario,
77752,Windsor,Ontario,
77753,Windsor,Ontario,
77755,Winnipeg,Manitoba,
77756,Winnipeg,Manitoba,
77758,Winnipeg,Manitoba,
77759,Winnipeg,Manitoba,
77767,Abbotsford-Mission,British Columbia,
77768,Abbotsford-Mission,British Columbia,
77770,Abbotsford-Mission,British Columbia,
77771,Abbotsford-Mission,British Columbia,
77773,Barrie,Ontario,
77774,Barrie,Ontario,
77776,Barrie,Ontario,
77777,Barrie,Ontario,
77779,Brantford,Ontario,
77780,Brantford,Ontario,
77782,Brantford,Ontario,
77783,Brantford,Ontario,
77785,Calgary,Alberta,
77786,Calgary,Alberta,
77788,Calgary,Alberta,
77789,Calgary,Alberta,
77791,Edmonton,Alberta,
77792,Edmonton,Alberta,
77794,Edmonton,Alberta,
77795,Edmonton,Alberta,
77797,Greater Sudbury,Ontario,
77798,Greater Sudbury,Ontario,
77800,Greater Sudbury,Ontario,
77801,Greater Sudbury,Ontario,
77803,Guelph,Ontario,
77804,Guelph,Ontario,
77806,Guelph,Ontario,
77807,Guelph,Ontario,
77809,Halifax,Nova Scotia,
77810,Halifax,Nova Scotia,
77812,Halifax,Nova Scotia,
77813,Halifax,Nova Scotia,
77815,Hamilton,Ontario,
77816,Hamilton,Ontario,
77818,Hamilton,Ontario,
77819,Hamilton,Ontario,
77821,Kelowna,British Columbia,
77822,Kelowna,British Columbia,
77824,Kelowna,British Columbia,
77825,Kelowna,British Columbia,
77827,Kingston,Ontario,
77828,Kingston,Ontario,
77830,Kingston,Ontario,
77831,Kingston,Ontario,
77833,Kitchener-Cambridge-Waterloo,Ontario,
77834,Kitchener-Cambridge-Waterloo,Ontario,
77836,Kitchener-Cambridge-Waterloo,Ontario,
77837,Kitchener-Cambridge-Waterloo,Ontario,
77839,London,Ontario,
77840,London,Ontario,
77842,London,Ontario,
77843,London,Ontario,
77845,Moncton,New Brunswick,
77846,Moncton,New Brunswick,
77848,Moncton,New Brunswick,
77849,Moncton,New Brunswick,
77851,Montréal,Quebec,
77852,Montréal,Quebec,
77854,Montréal,Quebec,
77855,Montréal,Quebec,
77857,Oshawa,Ontario,
77858,Oshawa,Ontario,
77860,Oshawa,Ontario,
77861,Oshawa,Ontario,
77863,Ottawa-Gatineau,Ontario/Quebec,
77864,Ottawa-Gatineau,Ontario/Quebec,
77866,Ottawa-Gatineau,Ontario/Quebec,
77867,Ottawa-Gatineau,Ontario/Quebec,
77869,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77870,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77872,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77873,Ottawa-Gatineau,Ontario part,Ontario/Quebec
77875,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77876,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77878,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77879,Ottawa-Gatineau,Quebec part,Ontario/Quebec
77881,Peterborough,Ontario,
77882,Peterborough,Ontario,
77884,Peterborough,Ontario,
77885,Peterborough,Ontario,
77887,Québec,Quebec,
77888,Québec,Quebec,
77890,Québec,Quebec,
77891,Québec,Quebec,
77893,Regina,Saskatchewan,
77894,Regina,Saskatchewan,
77896,Regina,Saskatchewan,
77897,Regina,Saskatchewan,
77899,St. Catharines-Niagara,Ontario,
77900,St. Catharines-Niagara,Ontario,
77902,St. Catharines-Niagara,Ontario,
77903,St. Catharines-Niagara,Ontario,
77905,St. John's,Newfoundland and Labrador,
77906,St. John's,Newfoundland and Labrador,
77908,St. John's,Newfoundland and Labrador,
77909,St. John's,Newfoundland and Labrador,
77911,Saguenay,Quebec,
77912,Saguenay,Quebec,
77914,Saguenay,Quebec,
77915,Saguenay,Quebec,
77917,Saint John,New Brunswick,
77918,Saint John,New Brunswick,
77920,Saint John,New Brunswick,
77921,Saint John,New Brunswick,
77923,Saskatoon,Saskatchewan,
77924,Saskatoon,Saskatchewan,
77926,Saskatoon,Saskatchewan,
77927,Saskatoon,Saskatchewan,
77929,Sherbrooke,Quebec,
77930,Sherbrooke,Quebec,
77932,Sherbrooke,Quebec,
77933,Sherbrooke,Quebec,
77935,Thunder Bay,Ontario,
77936,Thunder Bay,Ontario,
77938,Thunder Bay,Ontario,
77939,Thunder Bay,Ontario,
77941,Toronto,Ontario,
77942,Toronto,Ontario,
77944,Toronto,Ontario,
77945,Toronto,Ontario,
77947,Trois-Rivières,Quebec,
77948,Trois-Rivières,Quebec,
77950,Trois-Rivières,Quebec,
77951,Trois-Rivières,Quebec,
77953,Vancouver,British Columbia,
77954,Vancouver,British Columbia,
77956,Vancouver,British Columbia,
77957,Vancouver,British Columbia,
77959,Victoria,British Columbia,
77960,Victoria,British Columbia,
77962,Victoria,British Columbia,
77963,Victoria,British Columbia,
77965,Windsor,Ontario,
77966,Windsor,Ontario,
77968,Windsor,Ontario,
77969,Windsor,Ontario,
77971,Winnipeg,Manitoba,
77972,Winnipeg,Manitoba,
77974,Winnipeg,Manitoba,
77975,Winnipeg,Manitoba,
77983,Abbotsford-Mission,British Columbia,
77984,Abbotsford-Mission,British Columbia,
77986,Abbotsford-Mission,British Columbia,
77987,Abbotsford-Mission,British Columbia,
77989,Barrie,Ontario,
77990,Barrie,Ontario,
77992,Barrie,Ontario,
77993,Barrie,Ontario,
77995,Brantford,Ontario,
77996,Brantford,Ontario,
77998,Brantford,Ontario,
77999,Brantford,Ontario,
78001,Calgary,Alberta,
78002,Calgary,Alberta,
78004,Calgary,Alberta,
78005,Calgary,Alberta,
78007,Edmonton,Alberta,
78008,Edmonton,Alberta,
78010,Edmonton,Alberta,
78011,Edmonton,Alberta,
78013,Greater Sudbury,Ontario,
78014,Greater Sudbury,Ontario,
78016,Greater Sudbury,Ontario,
78017,Greater Sudbury,Ontario,
78019,Guelph,Ontario,
78020,Guelph,Ontario,
78022,Guelph,Ontario,
78023,Guelph,Ontario,
78025,Halifax,Nova Scotia,
78026,Halifax,Nova Scotia,
78028,Halifax,Nova Scotia,
78029,Halifax,Nova Scotia,
78031,Hamilton,Ontario,
78032,Hamilton,Ontario,
78034,Hamilton,Ontario,
78035,Hamilton,Ontario,
78037,Kelowna,British Columbia,
78038,Kelowna,British Columbia,
78040,Kelowna,British Columbia,
78041,Kelowna,British Columbia,
78043,Kingston,Ontario,
78044,Kingston,Ontario,
78046,Kingston,Ontario,
78047,Kingston,Ontario,
78049,Kitchener-Cambridge-Waterloo,Ontario,
78050,Kitchener-Cambridge-Waterloo,Ontario,
78052,Kitchener-Cambridge-Waterloo,Ontario,
78053,Kitchener-Cambridge-Waterloo,Ontario,
78055,London,Ontario,
78056,London,Ontario,
78058,London,Ontario,
78059,London,Ontario,
78061,Moncton,New Brunswick,
78062,Moncton,New Brunswick,
78064,Moncton,New Brunswick,
78065,Moncton,New Brunswick,
78067,Montréal,Quebec,
78068,Montréal,Quebec,
78070,Montréal,Quebec,
78071,Montréal,Quebec,
78073,Oshawa,Ontario,
78074,Oshawa,Ontario,
78076,Oshawa,Ontario,
78077,Oshawa,Ontario,
78079,Ottawa-Gatineau,Ontario/Quebec,
78080,Ottawa-Gatineau,Ontario/Quebec,
78082,Ottawa-Gatineau,Ontario/Quebec,
78083,Ottawa-Gatineau,Ontario/Quebec,
78085,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78086,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78088,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78089,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78091,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78092,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78094,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78095,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78097,Peterborough,Ontario,
78098,Peterborough,Ontario,
78100,Peterborough,Ontario,
78101,Peterborough,Ontario,
78103,Québec,Quebec,
78104,Québec,Quebec,
78106,Québec,Quebec,
78107,Québec,Quebec,
78109,Regina,Saskatchewan,
78110,Regina,Saskatchewan,
78112,Regina,Saskatchewan,
78113,Regina,Saskatchewan,
78115,St. Catharines-Niagara,Ontario,
78116,St. Catharines-Niagara,Ontario,
78118,St. Catharines-Niagara,Ontario,
78119,St. Catharines-Niagara,Ontario,
78121,St. John's,Newfoundland and Labrador,
78122,St. John's,Newfoundland and Labrador,
78124,St. John's,Newfoundland and Labrador,
78125,St. John's,Newfoundland and Labrador,
78127,Saguenay,Quebec,
78128,Saguenay,Quebec,
78130,Saguenay,Quebec,
78131,Saguenay,Quebec,
78133,Saint John,New Brunswick,
78134,Saint John,New Brunswick,
78136,Saint John,New Brunswick,
78137,Saint John,New Brunswick,
78139,Saskatoon,Saskatchewan,
78140,Saskatoon,Saskatchewan,
78142,Saskatoon,Saskatchewan,
78143,Saskatoon,Saskatchewan,
78145,Sherbrooke,Quebec,
78146,Sherbrooke,Quebec,
78148,Sherbrooke,Quebec,
78149,Sherbrooke,Quebec,
78151,Thunder Bay,Ontario,
78152,Thunder Bay,Ontario,
78154,Thunder Bay,Ontario,
78155,Thunder Bay,Ontario,
78157,Toronto,Ontario,
78158,Toronto,Ontario,
78160,Toronto,Ontario,
78161,Toronto,Ontario,
78163,Trois-Rivières,Quebec,
78164,Trois-Rivières,Quebec,
78166,Trois-Rivières,Quebec,
78167,Trois-Rivières,Quebec,
78169,Vancouver,British Columbia,
78170,Vancouver,British Columbia,
78172,Vancouver,British Columbia,
78173,Vancouver,British Columbia,
78175,Victoria,British Columbia,
78176,Victoria,British Columbia,
78178,Victoria,British Columbia,
78179,Victoria,British Columbia,
78181,Windsor,Ontario,
78182,Windsor,Ontario,
78184,Windsor,Ontario,
78185,Windsor,Ontario,
78187,Winnipeg,Manitoba,
78188,Winnipeg,Manitoba,
78190,Winnipeg,Manitoba,
78191,Winnipeg,Manitoba,
78199,Abbotsford-Mission,British Columbia,
78200,Abbotsford-Mission,British Columbia,
78202,Abbotsford-Mission,British Columbia,
78203,Abbotsford-Mission,British Columbia,
78205,Barrie,Ontario,
78206,Barrie,Ontario,
78208,Barrie,Ontario,
78209,Barrie,Ontario,
78211,Brantford,Ontario,
78212,Brantford,Ontario,
78214,Brantford,Ontario,
78215,Brantford,Ontario,
78217,Calgary,Alberta,
78218,Calgary,Alberta,
78220,Calgary,Alberta,
78221,Calgary,Alberta,
78223,Edmonton,Alberta,
78224,Edmonton,Alberta,
78226,Edmonton,Alberta,
78227,Edmonton,Alberta,
78229,Greater Sudbury,Ontario,
78230,Greater Sudbury,Ontario,
78232,Greater Sudbury,Ontario,
78233,Greater Sudbury,Ontario,
78235,Guelph,Ontario,
78236,Guelph,Ontario,
78238,Guelph,Ontario,
78239,Guelph,Ontario,
78241,Halifax,Nova Scotia,
78242,Halifax,Nova Scotia,
78244,Halifax,Nova Scotia,
78245,Halifax,Nova Scotia,
78247,Hamilton,Ontario,
78248,Hamilton,Ontario,
78250,Hamilton,Ontario,
78251,Hamilton,Ontario,
78253,Kelowna,British Columbia,
78254,Kelowna,British Columbia,
78256,Kelowna,British Columbia,
78257,Kelowna,British Columbia,
78259,Kingston,Ontario,
78260,Kingston,Ontario,
78262,Kingston,Ontario,
78263,Kingston,Ontario,
78265,Kitchener-Cambridge-Waterloo,Ontario,
78266,Kitchener-Cambridge-Waterloo,Ontario,
78268,Kitchener-Cambridge-Waterloo,Ontario,
78269,Kitchener-Cambridge-Waterloo,Ontario,
78271,London,Ontario,
78272,London,Ontario,
78274,London,Ontario,
78275,London,Ontario,
78277,Moncton,New Brunswick,
78278,Moncton,New Brunswick,
78280,Moncton,New Brunswick,
78281,Moncton,New Brunswick,
78283,Montréal,Quebec,
78284,Montréal,Quebec,
78286,Montréal,Quebec,
78287,Montréal,Quebec,
78289,Oshawa,Ontario,
78290,Oshawa,Ontario,
78292,Oshawa,Ontario,
78293,Oshawa,Ontario,
78295,Ottawa-Gatineau,Ontario/Quebec,
78296,Ottawa-Gatineau,Ontario/Quebec,
78298,Ottawa-Gatineau,Ontario/Quebec,
78299,Ottawa-Gatineau,Ontario/Quebec,
78301,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78302,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78304,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78305,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78307,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78308,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78310,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78311,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78313,Peterborough,Ontario,
78314,Peterborough,Ontario,
78316,Peterborough,Ontario,
78317,Peterborough,Ontario,
78319,Québec,Quebec,
78320,Québec,Quebec,
78322,Québec,Quebec,
78323,Québec,Quebec,
78325,Regina,Saskatchewan,
78326,Regina,Saskatchewan,
78328,Regina,Saskatchewan,
78329,Regina,Saskatchewan,
78331,St. Catharines-Niagara,Ontario,
78332,St. Catharines-Niagara,Ontario,
78334,St. Catharines-Niagara,Ontario,
78335,St. Catharines-Niagara,Ontario,
78337,St. John's,Newfoundland and Labrador,
78338,St. John's,Newfoundland and Labrador,
78340,St. John's,Newfoundland and Labrador,
78341,St. John's,Newfoundland and Labrador,
78343,Saguenay,Quebec,
78344,Saguenay,Quebec,
78346,Saguenay,Quebec,
78347,Saguenay,Quebec,
78349,Saint John,New Brunswick,
78350,Saint John,New Brunswick,
78352,Saint John,New Brunswick,
78353,Saint John,New Brunswick,
78355,Saskatoon,Saskatchewan,
78356,Saskatoon,Saskatchewan,
78358,Saskatoon,Saskatchewan,
78359,Saskatoon,Saskatchewan,
78361,Sherbrooke,Quebec,
78362,Sherbrooke,Quebec,
78364,Sherbrooke,Quebec,
78365,Sherbrooke,Quebec,
78367,Thunder Bay,Ontario,
78368,Thunder Bay,Ontario,
78370,Thunder Bay,Ontario,
78371,Thunder Bay,Ontario,
78373,Toronto,Ontario,
78374,Toronto,Ontario,
78376,Toronto,Ontario,
78377,Toronto,Ontario,
78379,Trois-Rivières,Quebec,
78380,Trois-Rivières,Quebec,
78382,Trois-Rivières,Quebec,
78383,Trois-Rivières,Quebec,
78385,Vancouver,British Columbia,
78386,Vancouver,British Columbia,
78388,Vancouver,British Columbia,
78389,Vancouver,British Columbia,
78391,Victoria,British Columbia,
78392,Victoria,British Columbia,
78394,Victoria,British Columbia,
78395,Victoria,British Columbia,
78397,Windsor,Ontario,
78398,Windsor,Ontario,
78400,Windsor,Ontario,
78401,Windsor,Ontario,
78403,Winnipeg,Manitoba,
78404,Winnipeg,Manitoba,
78406,Winnipeg,Manitoba,
78407,Winnipeg,Manitoba,
78415,Abbotsford-Mission,British Columbia,
78416,Abbotsford-Mission,British Columbia,
78418,Abbotsford-Mission,British Columbia,
78419,Abbotsford-Mission,British Columbia,
78421,Barrie,Ontario,
78422,Barrie,Ontario,
78424,Barrie,Ontario,
78425,Barrie,Ontario,
78427,Brantford,Ontario,
78428,Brantford,Ontario,
78430,Brantford,Ontario,
78431,Brantford,Ontario,
78433,Calgary,Alberta,
78434,Calgary,Alberta,
78436,Calgary,Alberta,
78437,Calgary,Alberta,
78439,Edmonton,Alberta,
78440,Edmonton,Alberta,
78442,Edmonton,Alberta,
78443,Edmonton,Alberta,
78445,Greater Sudbury,Ontario,
78446,Greater Sudbury,Ontario,
78448,Greater Sudbury,Ontario,
78449,Greater Sudbury,Ontario,
78451,Guelph,Ontario,
78452,Guelph,Ontario,
78454,Guelph,Ontario,
78455,Guelph,Ontario,
78457,Halifax,Nova Scotia,
78458,Halifax,Nova Scotia,
78460,Halifax,Nova Scotia,
78461,Halifax,Nova Scotia,
78463,Hamilton,Ontario,
78464,Hamilton,Ontario,
78466,Hamilton,Ontario,
78467,Hamilton,Ontario,
78469,Kelowna,British Columbia,
78470,Kelowna,British Columbia,
78472,Kelowna,British Columbia,
78473,Kelowna,British Columbia,
78475,Kingston,Ontario,
78476,Kingston,Ontario,
78478,Kingston,Ontario,
78479,Kingston,Ontario,
78481,Kitchener-Cambridge-Waterloo,Ontario,
78482,Kitchener-Cambridge-Waterloo,Ontario,
78484,Kitchener-Cambridge-Waterloo,Ontario,
78485,Kitchener-Cambridge-Waterloo,Ontario,
78487,London,Ontario,
78488,London,Ontario,
78490,London,Ontario,
78491,London,Ontario,
78493,Moncton,New Brunswick,
78494,Moncton,New Brunswick,
78496,Moncton,New Brunswick,
78497,Moncton,New Brunswick,
78499,Montréal,Quebec,
78500,Montréal,Quebec,
78502,Montréal,Quebec,
78503,Montréal,Quebec,
78505,Oshawa,Ontario,
78506,Oshawa,Ontario,
78508,Oshawa,Ontario,
78509,Oshawa,Ontario,
78511,Ottawa-Gatineau,Ontario/Quebec,
78512,Ottawa-Gatineau,Ontario/Quebec,
78514,Ottawa-Gatineau,Ontario/Quebec,
78515,Ottawa-Gatineau,Ontario/Quebec,
78517,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78518,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78520,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78521,Ottawa-Gatineau,Ontario part,Ontario/Quebec
78523,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78524,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78526,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78527,Ottawa-Gatineau,Quebec part,Ontario/Quebec
78529,Peterborough,Ontario,
78530,Peterborough,Ontario,
78532,Peterborough,Ontario,
78533,Peterborough,Ontario,
78535,Québec,Quebec,
78536,Québec,Quebec,
78538,Québec,Quebec,
78539,Québec,Quebec,
78541,Regina,Saskatchewan,
78542,Regina,Saskatchewan,
78544,Regina,Saskatchewan,
78545,Regina,Saskatchewan,
78547,St. Catharines-Niagara,Ontario,
78548,St. Catharines-Niagara,Ontario,
78550,St. Catharines-Niagara,Ontario,
78551,St. Catharines-Niagara,Ontario,
78553,St. John's,Newfoundland and Labrador,
78554,St. John's,Newfoundland and Labrador,
78556,St. John's,Newfoundland and Labrador,
78557,St. John's,Newfoundland and Labrador,
78559,Saguenay,Quebec,
78560,Saguenay,Quebec,
78562,Saguenay,Quebec,
78563,Saguenay,Quebec,
78565,Saint John,New Brunswick,
78566,Saint John,New Brunswick,
78568,Saint John,New Brunswick,
78569,Saint John,New Brunswick,
78571,Saskatoon,Saskatchewan,
78572,Saskatoon,Saskatchewan,
78574,Saskatoon,Saskatchewan,
78575,Saskatoon,Saskatchewan,
78577,Sherbrooke,Quebec,
78578,Sherbrooke,Quebec,
78580,Sherbrooke,Quebec,
78581,Sherbrooke,Quebec,
78583,Thunder Bay,Ontario,
78584,Thunder Bay,Ontario,
78586,Thunder Bay,Ontario,
78587,Thunder Bay,Ontario,
78589,Toronto,Ontario,
78590,Toronto,Ontario,
78592,Toronto,Ontario,
78593,Toronto,Ontario,
78595,Trois-Rivières,Quebec,
78596,Trois-Rivières,Quebec,
78598,Trois-Rivières,Quebec,
78599,Trois-Rivières,Quebec,
78601,Vancouver,British Columbia,
78602,Vancouver,British Columbia,
78604,Vancouver,British Columbia,
78605,Vancouver,British Columbia,
78607,Victoria,British Columbia,
78608,Victoria,British Columbia,
78610,Victoria,British Columbia,
78611,Victoria,British Columbia,
78613,Windsor,Ontario,
78614,Windsor,Ontario,
78616,Windsor,Ontario,
78617,Windsor,Ontario,
78619,Winnipeg,Manitoba,
78620,Winnipeg,Manitoba,
78622,Winnipeg,Manitoba,
78623,Winnipeg,Manitoba,
78631,Abbotsford-Mission,British Columbia,
78632,Abbotsford-Mission,British Columbia,
78634,Abbotsford-Mission,British Columbia,
78635,Abbotsford-Mission,British Columbia,
78637,Barrie,Ontario,
78638,Barrie,Ontario,
78640,Barrie,Ontario,
78641,Barrie,Ontario,
78643,Brantford,Ontario,
78644,Brantford,Ontario,
78646,Brantford,Ontario,
78647,Brantford,Ontario,
78649,Calgary,Alberta,
78650,Calgary,Alberta,
78652,Calgary,Alberta,
78653,Calgary,Alberta,
78655,Edmonton,Alberta,
78656,Edmonton,Alberta,
78658,Edmonton,Alberta,
78659,Edmonton,Alberta,
78661,Greater Sudbury,Ontario,
78662,Greater Sudbury,Ontario,
78664,Greater Sudbury,Ontario,
78665,Greater Sudbury,Ontario,
78667,Guelph,Ontario,
78668,Guelph,Ontario,
78670,Guelph,Ontario,
78671,Guelph,Ontario,
78673,Halifax,Nova Scotia,
